GAME_ID,EVENTNUM,EVENTMSGTYPE,EVENTMSGACTIONTYPE,PERIOD,WCTIMESTRING,PCTIMESTRING,HOMEDESCRIPTION,NEUTRALDESCRIPTION,VISITORDESCRIPTION,SCORE,SCOREMARGIN,PERSON1TYPE,PLAYER1_ID,PLAYER1_NAME,PLAYER1_TEAM_ID,PLAYER1_TEAM_CITY,PLAYER1_TEAM_NICKNAME,PLAYER1_TEAM_ABBREVIATION,PERSON2TYPE,PLAYER2_ID,PLAYER2_NAME,PLAYER2_TEAM_ID,PLAYER2_TEAM_CITY,PLAYER2_TEAM_NICKNAME,PLAYER2_TEAM_ABBREVIATION,PERSON3TYPE,PLAYER3_ID,PLAYER3_NAME,PLAYER3_TEAM_ID,PLAYER3_TEAM_CITY,PLAYER3_TEAM_NICKNAME,PLAYER3_TEAM_ABBREVIATION,DISTANCE
21500212,377,4,0,3,10:48 PM,3:15,NA,NA,Clippers Rebound,NA,NA,3,1610612746,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,5
21500212,379,8,0,3,10:48 PM,3:15,NA,NA,SUB: Smith FOR Jordan,NA,NA,5,201599,DeAndre Jordan,1610612746,LA,Clippers,LAC,5,2746,Josh Smith,1610612746,LA,Clippers,LAC,0,0,NA,NA,NA,NA,NA,8
21500212,380,2,1,3,10:48 PM,2:58,NA,NA,MISS Rivers 24' 3PT Jump Shot,NA,NA,5,203085,Austin Rivers,1610612746,LA,Clippers,LAC,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,11
21500212,382,4,0,3,10:48 PM,2:57,NA,NA,Griffin REBOUND (Off:3 Def:6),NA,NA,5,201933,Blake Griffin,1610612746,LA,Clippers,LAC,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,14
21500212,381,2,72,3,10:48 PM,2:56,NA,NA,MISS Griffin 1' Putback Layup,NA,NA,5,201933,Blake Griffin,1610612746,LA,Clippers,LAC,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,17
21500212,383,4,0,3,10:48 PM,2:55,Gallinari REBOUND (Off:0 Def:14),NA,NA,NA,NA,4,201568,Danilo Gallinari,1610612743,Denver,Nuggets,DEN,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,20
21500212,384,6,1,3,10:49 PM,2:54,NA,NA,Rivers P.FOUL (P3.T4) (B.Barnaky),NA,NA,5,203085,Austin Rivers,1610612746,LA,Clippers,LAC,4,201589,Darrell Arthur,1610612743,Denver,Nuggets,DEN,1,0,NA,NA,NA,NA,NA,23
21500212,385,18,0,3,10:49 PM,2:54,NA,NA,NA,NA,NA,NA,384,Calbert Cheaney,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,1,0,NA,NA,NA,NA,NA,26
21500212,387,8,0,3,10:50 PM,2:54,SUB: Barton FOR Arthur,NA,NA,NA,NA,4,201589,Darrell Arthur,1610612743,Denver,Nuggets,DEN,4,203115,Will Barton,1610612743,Denver,Nuggets,DEN,0,0,NA,NA,NA,NA,NA,29
21500212,388,8,0,3,10:50 PM,2:54,SUB: Miller FOR Harris,NA,NA,NA,NA,4,203914,Gary Harris,1610612743,Denver,Nuggets,DEN,4,2034,Mike Miller,1610612743,Denver,Nuggets,DEN,0,0,NA,NA,NA,NA,NA,5
21500212,389,1,1,3,10:51 PM,2:38,Hickson 18' Jump Shot (8 PTS),NA,NA,76 - 68,-8,4,201581,JJ Hickson,1610612743,Denver,Nuggets,DEN,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,8
21500212,390,5,40,3,10:52 PM,2:17,NA,NA,Smith Out of Bounds Lost Ball Turnover (P3.T6),NA,NA,5,2746,Josh Smith,1610612746,LA,Clippers,LAC,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,11
21500212,391,6,2,3,10:52 PM,2:06,NA,NA,Smith S.FOUL (P2.PN) (B.Barnaky),NA,NA,5,2746,Josh Smith,1610612746,LA,Clippers,LAC,4,201581,JJ Hickson,1610612743,Denver,Nuggets,DEN,1,0,NA,NA,NA,NA,NA,14
21500212,392,3,11,3,10:52 PM,2:06,Hickson Free Throw 1 of 2 (9 PTS),NA,NA,76 - 69,-7,4,201581,JJ Hickson,1610612743,Denver,Nuggets,DEN,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,17
21500212,394,3,12,3,10:52 PM,2:06,Hickson Free Throw 2 of 2 (10 PTS),NA,NA,76 - 70,-6,4,201581,JJ Hickson,1610612743,Denver,Nuggets,DEN,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,20
21500212,396,6,2,3,10:53 PM,1:57,Barton S.FOUL (P2.PN) (B.Barnaky),NA,NA,NA,NA,4,203115,Will Barton,1610612743,Denver,Nuggets,DEN,5,2037,Jamal Crawford,1610612746,LA,Clippers,LAC,1,0,NA,NA,NA,NA,NA,23
21500212,397,3,11,3,10:53 PM,1:57,NA,NA,Crawford Free Throw 1 of 2 (3 PTS),77 - 70,-7,5,2037,Jamal Crawford,1610612746,LA,Clippers,LAC,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,26
21500212,399,8,0,3,10:53 PM,1:57,NA,NA,SUB: Stephenson FOR Griffin,NA,NA,5,201933,Blake Griffin,1610612746,LA,Clippers,LAC,5,202362,Lance Stephenson,1610612746,LA,Clippers,LAC,0,0,NA,NA,NA,NA,NA,29
21500212,401,3,12,3,10:53 PM,1:57,NA,NA,Crawford Free Throw 2 of 2 (4 PTS),78 - 70,-8,5,2037,Jamal Crawford,1610612746,LA,Clippers,LAC,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,5
21500212,403,5,2,3,10:54 PM,1:44,Hickson Lost Ball Turnover (P1.T8),NA,Pierce STEAL (1 STL),NA,NA,4,201581,JJ Hickson,1610612743,Denver,Nuggets,DEN,5,1718,Paul Pierce,1610612746,LA,Clippers,LAC,0,0,NA,NA,NA,NA,NA,8
21500212,404,1,44,3,10:54 PM,1:34,NA,NA,Stephenson 2' Reverse Layup (4 PTS),80 - 70,-10,5,202362,Lance Stephenson,1610612746,LA,Clippers,LAC,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,11
21500212,405,6,1,3,10:54 PM,1:20,NA,NA,Rivers P.FOUL (P4.PN) (B.Barnaky),NA,NA,5,203085,Austin Rivers,1610612746,LA,Clippers,LAC,4,201568,Danilo Gallinari,1610612743,Denver,Nuggets,DEN,1,0,NA,NA,NA,NA,NA,14
21500212,406,3,11,3,10:55 PM,1:20,Gallinari Free Throw 1 of 2 (14 PTS),NA,NA,80 - 71,-9,4,201568,Danilo Gallinari,1610612743,Denver,Nuggets,DEN,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,17
21500212,407,3,12,3,10:55 PM,1:20,Gallinari Free Throw 2 of 2 (15 PTS),NA,NA,80 - 72,-8,4,201568,Danilo Gallinari,1610612743,Denver,Nuggets,DEN,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,20
21500212,409,2,1,3,10:55 PM,1:01,NA,NA,MISS Pierce 24' 3PT Jump Shot,NA,NA,5,1718,Paul Pierce,1610612746,LA,Clippers,LAC,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,23
21500212,410,4,0,3,10:55 PM,0:57,Hickson REBOUND (Off:1 Def:4),NA,NA,NA,NA,4,201581,JJ Hickson,1610612743,Denver,Nuggets,DEN,0,0,NA,NA,NA,NA,NA,0,0,NA,NA,NA,NA,NA,26
