x,score,time,homeOraway,opponent,3pt %,3pt %_op,3pts,3pts_op,3pt attempts,3pt attempts_op,2pt %,2pt %_op,2pts,2pts_op,2pt attempts,2pt attempts_op,rebounds,rebounds_op,offensive rebs,offensive rebs_op,defensive rebs,defensive rebs_op,free throws %,free throws %_op,free throws,free throws_op,free throw atps,free throw atps_op,assists,assists_op,steals,steals_op,blocks,blocks_op,turnovers,turnovers_op,fouls,fouls_op
9.0,100.0,2016-04-01,1,PHI,26.0,26.0,7.0,10.0,27.0,39.0,51.0,45.0,29.0,23.0,57.0,51.0,55.0,48.0,8.0,9.0,47.0,39.0,78.0,71.0,21.0,15.0,27.0,21.0,23.0,24.0,9.0,5.0,6.0,7.0,-11.0,-9.0,-14.0,-20.0
15.0,100.0,2016-03-29,0,PHI,28.0,36.0,7.0,16.0,25.0,44.0,50.0,27.0,31.0,14.0,62.0,52.0,65.0,45.0,9.0,9.0,56.0,36.0,94.0,90.0,17.0,9.0,18.0,10.0,26.0,20.0,6.0,8.0,6.0,5.0,-15.0,-10.0,-7.0,-18.0
20.0,119.0,2016-03-02,0,PHI,40.0,39.0,10.0,13.0,25.0,33.0,54.0,40.0,30.0,21.0,56.0,52.0,50.0,38.0,8.0,7.0,42.0,31.0,83.0,69.0,29.0,18.0,35.0,26.0,20.0,23.0,9.0,8.0,7.0,5.0,-12.0,-14.0,-21.0,-24.0
25.0,113.0,2015-11-20,1,PHI,48.0,31.0,12.0,8.0,25.0,26.0,50.0,45.0,28.0,24.0,56.0,53.0,41.0,42.0,5.0,9.0,36.0,33.0,96.0,73.0,21.0,16.0,22.0,22.0,25.0,21.0,7.0,5.0,10.0,6.0,-11.0,-17.0,-21.0,-18.0
34.0,126.0,2016-03-01,1,PHX,48.0,22.0,13.0,6.0,27.0,27.0,48.0,42.0,32.0,27.0,66.0,64.0,58.0,42.0,15.0,13.0,43.0,29.0,85.0,74.0,23.0,20.0,27.0,27.0,27.0,14.0,8.0,5.0,6.0,2.0,-12.0,-11.0,-21.0,-22.0
-9.0,102.0,2016-01-06,0,PHX,39.0,58.0,11.0,19.0,28.0,33.0,46.0,43.0,27.0,22.0,59.0,51.0,44.0,39.0,9.0,2.0,35.0,37.0,68.0,77.0,15.0,10.0,22.0,13.0,20.0,25.0,9.0,11.0,5.0,2.0,-13.0,-12.0,-15.0,-21.0
-18.0,91.0,2016-01-29,0,POR,35.0,35.0,10.0,7.0,29.0,20.0,41.0,53.0,21.0,38.0,51.0,72.0,47.0,51.0,14.0,13.0,33.0,38.0,68.0,75.0,19.0,12.0,28.0,16.0,17.0,24.0,9.0,10.0,4.0,4.0,-16.0,-11.0,-12.0,-21.0
12.0,106.0,2015-11-15,1,POR,29.0,24.0,9.0,5.0,31.0,21.0,62.0,44.0,32.0,30.0,52.0,68.0,37.0,46.0,7.0,16.0,30.0,30.0,79.0,91.0,15.0,19.0,19.0,21.0,29.0,20.0,6.0,5.0,9.0,3.0,-11.0,-12.0,-16.0,-25.0
1.0,129.0,2016-01-25,0,SAC,46.0,30.0,20.0,7.0,44.0,23.0,36.0,60.0,24.0,41.0,66.0,68.0,46.0,56.0,16.0,9.0,30.0,47.0,81.0,78.0,21.0,25.0,26.0,32.0,27.0,36.0,11.0,4.0,2.0,8.0,-9.0,-22.0,-31.0,-31.0
5.0,127.0,2015-11-23,1,SAC,31.0,26.0,9.0,8.0,29.0,31.0,58.0,60.0,40.0,44.0,69.0,73.0,48.0,46.0,8.0,8.0,40.0,38.0,77.0,63.0,20.0,10.0,26.0,16.0,24.0,34.0,10.0,10.0,7.0,8.0,-19.0,-20.0,-19.0,-30.0
3.0,91.0,2016-03-21,1,SAS,42.0,24.0,8.0,4.0,19.0,17.0,40.0,48.0,27.0,33.0,68.0,69.0,46.0,47.0,10.0,9.0,36.0,38.0,68.0,77.0,13.0,10.0,19.0,13.0,18.0,23.0,11.0,9.0,5.0,12.0,-14.0,-16.0,-12.0,-17.0
